train_ml_data_dir,val_ml_data_dir,model_outdir,hyperparam_space,epochs,batch_size,raw_max_lr,dropout,run_id,val_loss
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,8,0.0004212786882411245,0.1845940829435272,run_01_002_0014,0.01432773873523936
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,256,1e-08,0.2838043203564884,run_01_002_0010,0.015926872419432553
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,64,0.0006937796710811146,0.241597866808546,run_01_002_0016,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,512,1e-08,0.49014559577380507,run_01_002_0022,0.03647758002368572
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,1024,0.001,0.478823818226503,run_01_002_0006,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,2048,0.001,0.5,run_01_002_0002,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,512,0.00047706088474711847,0.12625093462653145,run_01_002_0015,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,2048,1e-08,0.20945012556041376,run_01_002_0005,0.02708958429583017
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,128,1e-08,0.3631830275700568,run_01_002_0011,0.02664956263105763
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,128,1e-08,0.08629753337732418,run_01_002_0012,0.011920268345378128
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,128,1e-08,0.3776680951535415,run_01_002_0009,0.0238934203966716
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,64,0.0009015195165256893,0.22859531762646565,run_01_003_0023,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,128,1e-08,0.3279542950156468,run_01_003_0018,0.02707094422782515
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,256,1e-08,0.30260612689484706,run_01_003_0013,0.019287602998912454
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,256,1e-08,0.3197313710041047,run_01_003_0007,0.021804479021424822
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,256,1e-08,0.32147259756536134,run_01_003_0020,0.017958953805093422
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,2048,0.001,0.48585415320485187,run_01_003_0017,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,512,0.001,0.05253859493173407,run_01_003_0010,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,128,0.001,0.30260612689484706,run_01_003_0024,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,64,0.001,0.24389580544365178,run_01_003_0003,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,128,0.00020690524596340525,0.43284395495640854,run_01_003_0014,0.10570003761068182
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,512,0.00012567310060591173,0.3804668466457586,run_01_003_0011,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,2048,1e-08,0.19135751145060095,run_01_003_0021,0.03645852537393721
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,128,1e-08,0.2838043203564884,run_01_003_0004,0.01851210190470861
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,256,1e-08,0.27869091761806697,run_01_003_0001,0.01560694911256864
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,128,0.001,0.27491655947213517,run_01_003_0022,0.5596039808823529
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,512,0.001,0.43583767965593573,run_01_003_0006,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,1024,0.0001652877912139264,0.10789736002164677,run_01_003_0002,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,8,0.00020690524596340525,0.2967273650638598,run_01_003_0016,0.02430579156373063
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,256,0.00020690524596340525,0.43284395495640854,run_01_003_0005,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/male_ml_data,./out_model,global,200,128,0.0004212786882411245,0.2967273650638598,run_01_003_0012,0.10846182401960786
