train_ml_data_dir,val_ml_data_dir,model_outdir,hyperparam_space,epochs,batch_size,raw_max_lr,dropout,run_id,val_loss
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,64,1e-08,0.02644976089579592,run_01_003_0020,0.010250041983382202
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,32,1e-08,0.07633293353582829,run_01_003_0000,0.011945055526309329
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,64,0.001,0.13897366050711285,run_01_003_0009,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,1024,0.00012287676361365742,0.3620923528431168,run_01_003_0022,0.10846182401960786
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,8,0.00042228393548802046,0.30872903746146046,run_01_003_0021,0.01771493541797292
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,64,1e-08,0.29678262613840184,run_01_003_0011,0.017300383018942517
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,32,1e-08,0.27702188125064664,run_01_003_0003,0.01971636056235419
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,16,9.748701835005021e-05,0.06625944118042754,run_01_003_0006,0.008869842735246804
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,64,0.00010748744725390017,0.10657834005333605,run_01_003_0005,0.01371216120595905
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,16,0.001,0.21220338416874518,run_01_003_0018,0.018660982579442757
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,128,1e-08,0.061166356107716285,run_01_003_0015,0.011421305344039843
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,256,1e-08,0.004955076222474483,run_01_003_0016,0.009930839908340906
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,256,1e-08,0.0,run_01_003_0002,0.010496245121969325
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,16,9.748701835005021e-05,0.10657834005333605,run_01_003_0019,0.008836349812141821
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,16,1e-08,0.21968870129814494,run_01_003_0012,0.012265591758100757
/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,/tmp/weaverr/Data/imbalanced-data/gCSI/female_ml_data,./out_model,global,200,8,1e-08,0.22909515140035547,run_01_003_0014,0.012738320087682345
